,Instance,HFactor,BFactor,FFactor,EFactor,fperiod,ADI,ADI_ue,ADIoe,F1,RMSE,R2,norm,MSE,area_c2f,SSIM,area_farsite,time
0,0,0.9,0.5,0.5,0.5,1,1.62266500622665,1.613947696139477,0.008717310087173101,0.7730529746007007,0.1085834306060335,-0.6205193908996871,36.09709129556009,0.01179036140217529,810,0.9818287568293039,2099,2.1983859539031982
1,1,0.9,0.5,0.5,0.5,2,1.8141711229946524,1.8061497326203209,0.008021390374331552,0.7590702723830958,0.11081059190181226,-0.8120980862030305,36.837480912787726,0.012278987277629983,754,0.9814766616198443,2099,1.4932208061218262
2,2,0.9,0.5,0.5,0.6,1,0.7776845637583892,0.7609060402684564,0.016778523489932886,0.8578831704759742,0.0915864483896985,0.22666742575887933,30.44667469527666,0.008388077528638906,1212,0.9852041672789255,2099,2.231682062149048
3,3,0.9,0.5,0.5,0.6,2,0.974766355140187,0.9616822429906542,0.013084112149532711,0.8337669506172287,0.09714791967990963,0.028291671064384127,32.29551052391029,0.009437718298134173,1084,0.9839425102692464,2099,1.7655599117279053
4,4,0.9,0.5,0.5,0.7,1,0.41736876215165264,0.36033700583279327,0.057031756318859365,0.9121910862479978,0.07633685869986649,0.5992356090064628,25.37715508089904,0.005827315996163382,1631,0.9882996967124231,2099,2.445323944091797
5,5,0.9,0.5,0.5,0.7,2,0.45515846257585973,0.41537424140256235,0.03978422117329737,0.9057531545111959,0.07815256517340725,0.5560625576041307,25.98076211353316,0.006107823443183669,1542,0.9877990704542527,2099,1.8700847625732422
6,6,0.9,0.5,0.5,0.7999999999999999,1,0.3394181403308614,0.19737592698231604,0.14204221334854536,0.9260852887754212,0.07337529050930472,0.6973139382734634,24.392621835300936,0.005383933257324864,2002,0.9883331545564733,2099,2.6503000259399414
7,7,0.9,0.5,0.5,0.7999999999999999,2,0.35376532399299476,0.22533566841798014,0.1284296555750146,0.9234548513731655,0.07405044333344973,0.6809165850819214,24.61706725018234,0.005483468157880449,1933,0.9883426454836455,2099,1.8746449947357178
8,8,0.9,0.5,0.5,0.8999999999999999,1,0.3748064016520392,0.08363448631905007,0.29117191533298914,0.9194097243706312,0.08105123957515183,0.7029947003913478,26.94438717061496,0.006569303436668657,2501,0.9868808530458654,2099,2.8693912029266357
9,9,0.9,0.5,0.5,0.8999999999999999,2,0.338682899833979,0.16159380188157166,0.1770890979524073,0.9261796766037311,0.07441612675905579,0.706624370336337,24.73863375370596,0.00553775992181986,2127,0.9880944719528694,2099,1.9179036617279053
10,10,0.9,0.5,0.6,0.5,1,1.62266500622665,1.613947696139477,0.008717310087173101,0.7730529746007007,0.1085834306060335,-0.6205193908996871,36.09709129556009,0.01179036140217529,810,0.9818287568293039,2099,1.9781928062438965
11,11,0.9,0.5,0.6,0.5,2,1.8141711229946524,1.8061497326203209,0.008021390374331552,0.7590702723830958,0.11081059190181226,-0.8120980862030305,36.837480912787726,0.012278987277629983,754,0.9814766616198443,2099,1.5014469623565674
12,12,0.9,0.5,0.6,0.6,1,0.7776845637583892,0.7609060402684564,0.016778523489932886,0.8578831704759742,0.0915864483896985,0.22666742575887933,30.44667469527666,0.008388077528638906,1212,0.9852041672789255,2099,2.2414391040802
